	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
5441	284159-420970	420970	284159	[R1]c1nc2c(ncnc2n1C)N	[R1]Br	[R1]n1nccn1	6.24	9.4	3.16	1	41.0
5442	284160-284166	284166	284160	[R1]c1nc(c2c(n1)n(c(n2)n3nccn3)C)N	[R1]C(C)C	[R1]C	5.64	7.98	2.3400000000000007	1	51.0
5443	284161-284165	284161	284165	[R1]CCc1nc(c2c(n1)n(c(n2)n3nccn3)C)N	[R1]CC	[R1]c1ccccc1	7.1	7.1	0.0	-1	478.0
5444	284164-284165	284165	284164	[R1]CCc1nc(c2c(n1)n(c(n2)n3nccn3)C)N	[R1]c1ccccc1	[R1]CCC	7.1	7.58	0.4800000000000004	-1	478.0
5445	284165-284171	284171	284165	[R1]CCc1nc(c2c(n1)n(c(n2)n3nccn3)C)N	[R1]C	[R1]c1ccccc1	6.58	7.1	0.5199999999999996	-1	478.0
5446	284166-284171	284166	284171	[R1]c1nc(c2c(n1)n(c(n2)n3nccn3)C)N	[R1]C(C)C	[R1]CCC	5.64	6.58	0.9400000000000004	-1	51.0
5447	286021-351084	351084	286021	[R1]Nc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]C1CCSC1	[R1]C1C2CCC1CC2	7.15	9.32	2.17	1	3.0
5448	286021-351087	351087	286021	[R1]Nc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]C1CCN(C1)C(=O)C	[R1]C1C2CCC1CC2	6.1	9.32	3.2200000000000006	1	3.0
5449	286021-351089	351089	286021	[R1]Nc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]C1CC2CCC1N2	[R1]C1C2CCC1CC2	7.29	9.32	2.03	1	3.0
5450	286021-441564	441564	286021	[R1]Nc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O	[R1]C1CC2CCC1C2	[R1]C1C2CCC1CC2	9.27	9.32	0.05000000000000071	-1	3.0
5451	286093-286095	286093	286095	[R1]c1cccc2c1nc([nH]2)c3cnc4ccccc4n3	[R1]C	[R1]SC	5.1	8.68	3.58	1	19.0
5452	286093-286104	286093	286104	[R1]c1cccc2c1nc([nH]2)c3cnc4ccccc4n3	[R1]C	[R1]SCC	5.1	9.3	4.200000000000001	1	19.0
5453	286094-286095	286094	286095	[R1]c1cccc2c1nc([nH]2)c3cnc4ccccc4n3	[R1]Cl	[R1]SC	6.46	8.68	2.22	1	19.0
5454	286094-286104	286094	286104	[R1]c1cccc2c1nc([nH]2)c3cnc4ccccc4n3	[R1]Cl	[R1]SCC	6.46	9.3	2.8400000000000007	1	19.0
5455	288963-288970	288970	288963	[R1]c1cc(no1)Cn2cc(cn2)c3[nH]c4c(n3)c(=O)n(c(=O)n4CCC)CCC	[R1]c1ccccc1OC	[R1]c1ccc(cc1)OC	5.48	5.7	0.21999999999999972	-1	866.0
5456	288963-289043	289043	288963	[R1]c1ccc(cc1)c2cc(no2)Cn3cc(cn3)c4[nH]c5c(n4)c(=O)n(c(=O)n5CCC)CCC	[R1]C(F)(F)F	[R1]OC	5.64	5.7	0.0600000000000005	-1	867.0
5457	288963-289082	289082	288963	[R1]c1cc(no1)Cn2cc(cn2)c3[nH]c4c(n3)c(=O)n(c(=O)n4CCC)CCC	[R1]c1cccc(c1)Cl	[R1]c1ccc(cc1)OC	5.34	5.7	0.3600000000000003	-1	866.0
5458	288963-289084	289084	288963	[R1]c1cc(no1)Cn2cc(cn2)c3[nH]c4c(n3)c(=O)n(c(=O)n4CCC)CCC	[R1]c1ccccc1C(F)(F)F	[R1]c1ccc(cc1)OC	5.43	5.7	0.2700000000000005	-1	866.0
5459	288963-289091	289091	288963	[R1]c1cc(no1)Cn2cc(cn2)c3[nH]c4c(n3)c(=O)n(c(=O)n4CCC)CCC	[R1]c1cccc(c1)OC	[R1]c1ccc(cc1)OC	5.46	5.7	0.2400000000000002	-1	866.0
5460	288963-289168	288963	289168	[R1]c1ccc(cc1)c2cc(no2)Cn3cc(cn3)c4[nH]c5c(n4)c(=O)n(c(=O)n5CCC)CCC	[R1]OC	[R1]Cl	5.7	6.27	0.5699999999999994	-1	867.0
5461	288970-289043	288970	289043	[R1]c1cc(no1)Cn2cc(cn2)c3[nH]c4c(n3)c(=O)n(c(=O)n4CCC)CCC	[R1]c1ccccc1OC	[R1]c1ccc(cc1)C(F)(F)F	5.48	5.64	0.15999999999999925	-1	866.0
5462	288970-289082	289082	288970	[R1]c1cc(no1)Cn2cc(cn2)c3[nH]c4c(n3)c(=O)n(c(=O)n4CCC)CCC	[R1]c1cccc(c1)Cl	[R1]c1ccccc1OC	5.34	5.48	0.14000000000000054	-1	866.0
5463	288970-289084	289084	288970	[R1]c1ccccc1c2cc(no2)Cn3cc(cn3)c4[nH]c5c(n4)c(=O)n(c(=O)n5CCC)CCC	[R1]C(F)(F)F	[R1]OC	5.43	5.48	0.05000000000000071	-1	882.0
5464	288970-289091	289091	288970	[R1]c1cc(no1)Cn2cc(cn2)c3[nH]c4c(n3)c(=O)n(c(=O)n4CCC)CCC	[R1]c1cccc(c1)OC	[R1]c1ccccc1OC	5.46	5.48	0.020000000000000462	-1	866.0
5465	288970-289168	288970	289168	[R1]c1cc(no1)Cn2cc(cn2)c3[nH]c4c(n3)c(=O)n(c(=O)n4CCC)CCC	[R1]c1ccccc1OC	[R1]c1ccc(cc1)Cl	5.48	6.27	0.7899999999999991	-1	866.0
