	id	funatsu_lab_id1	funatsu_lab_id2	core	sub1	sub2	pot1	pot2	dpot	class	core_id
11696	1565324-1565325	1565325	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CC(F)(F)F	[R1]c1ccccc1	6.46	6.5	0.040000000000000036	-1	178.0
11697	1565324-1565326	1565326	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]Cc1cc(no1)C	[R1]c1ccccc1	6.27	6.5	0.23000000000000045	-1	178.0
11698	1565324-1565327	1565327	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CO	[R1]c1ccccc1	6.24	6.5	0.2599999999999998	-1	178.0
11699	1565324-1565328	1565328	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CC1COCCO1	[R1]c1ccccc1	6.27	6.5	0.23000000000000045	-1	178.0
11700	1565324-1565331	1565324	1565331	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]C(C)C	6.5	6.55	0.049999999999999815	-1	178.0
11701	1565324-1565332	1565324	1565332	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]CC(C)C	6.5	6.67	0.16999999999999993	-1	178.0
11702	1565324-1565333	1565333	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CC1CCCO1	[R1]c1ccccc1	6.42	6.5	0.08000000000000007	-1	178.0
11703	1565324-1565334	1565324	1565334	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]C1CCC1	6.5	6.84	0.33999999999999986	-1	178.0
11704	1565324-1565336	1565336	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]CCO	[R1]c1ccccc1	6.46	6.5	0.040000000000000036	-1	178.0
11705	1565324-1565337	1565324	1565337	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]C1(CC1)O	6.5	6.52	0.01999999999999957	-1	178.0
11706	1565324-1565338	1565324	1565338	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]C1CC1	6.5	6.82	0.3200000000000003	-1	178.0
11707	1565324-1565339	1565324	1565339	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]CC1CC1	6.5	6.57	0.07000000000000027	-1	178.0
11708	1565324-1565342	1565324	1565342	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]C(C(F)(F)F)O	6.5	6.62	0.1200000000000001	-1	178.0
11709	1565324-1565343	1565343	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]C(C)(C)O	[R1]c1ccccc1	6.31	6.5	0.1900000000000004	-1	178.0
11710	1565324-1565344	1565324	1565344	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]C1(CCC1)O	6.5	6.51	0.009999999999999787	-1	178.0
11711	1565324-1565346	1565346	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccnc2c1cccc2	[R1]c1ccccc1	6.25	6.5	0.25	-1	178.0
11712	1565324-1565347	1565324	1565347	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]c1cc(no1)C	6.5	6.91	0.41000000000000014	-1	178.0
11713	1565324-1565348	1565324	1565348	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]c1ccc(nc1)C	6.5	6.82	0.3200000000000003	-1	178.0
11714	1565324-1565349	1565324	1565349	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccccc1	[R1]C(F)(F)F	6.5	6.54	0.040000000000000036	-1	178.0
11715	1565324-1565352	1565352	1565324	[R1]C(=O)NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]c1ccc(nc1)N2CCOCC2	[R1]c1ccccc1	6.04	6.5	0.46	-1	178.0
11716	1565324-1565353	1565353	1565324	[R1]NC1CCC(CC1)CCN2CCC(CC2)c3cccc4c3CCO4	[R1]S(=O)(=O)C	[R1]C(=O)c1ccccc1	6.48	6.5	0.01999999999999957	-1	177.0
